cutoff_id,college_id,exam,category,course,closing_rank,year
CUT04111,CLG0412,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,322032,2021
CUT04112,CLG0412,CUET-UG,General,B.A. (Hons.) Economics,76826,2022
CUT04113,CLG0412,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,320669,2023
CUT04114,CLG0412,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2024
CUT04115,CLG0412,CUET-UG,SC,B.A. (Hons.) Economics,1000000,2025
CUT04116,CLG0412,CUET-UG,General,B.Sc. (Hons.) Physics,82001,2021
CUT04117,CLG0412,CUET-UG,SC,B.Sc. (Hons.) Physics,1000000,2022
CUT04118,CLG0412,CUET-UG,SC,B.Sc. (Hons.) Physics,1000000,2023
CUT04119,CLG0412,CUET-UG,General,B.Sc. (Hons.) Physics,92449,2024
CUT04120,CLG0412,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,403261,2025
CUT04121,CLG0413,CUET-UG,OBC-NCL,B.A. (Hons.) English,386206,2021
CUT04122,CLG0413,CUET-UG,SC,B.A. (Hons.) English,1000000,2022
CUT04123,CLG0413,CUET-UG,EWS,B.A. (Hons.) English,494943,2023
CUT04124,CLG0413,CUET-UG,ST,B.A. (Hons.) English,1000000,2024
CUT04125,CLG0413,CUET-UG,EWS,B.A. (Hons.) English,462636,2025
CUT04126,CLG0413,CUET-UG,EWS,B.A. (Hons.) Economics,408717,2021
CUT04127,CLG0413,CUET-UG,General,B.A. (Hons.) Economics,87352,2022
CUT04128,CLG0413,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2023
CUT04129,CLG0413,CUET-UG,EWS,B.A. (Hons.) Economics,438578,2024
CUT04130,CLG0413,CUET-UG,SC,B.A. (Hons.) Economics,1000000,2025
CUT04131,CLG0414,JEE Main,OBC-NCL,Biotechnology,1200000,2021
CUT04132,CLG0414,JEE Main,General,Biotechnology,1200000,2022
CUT04133,CLG0414,JEE Main,SC,Biotechnology,1200000,2023
CUT04134,CLG0414,JEE Main,OBC-NCL,Biotechnology,1200000,2024
CUT04135,CLG0414,JEE Main,SC,Biotechnology,1200000,2025
CUT04136,CLG0414,JEE Main,General,Electrical Engineering,1200000,2021
CUT04137,CLG0414,JEE Main,OBC-NCL,Electrical Engineering,1200000,2022
CUT04138,CLG0414,JEE Main,General,Electrical Engineering,1200000,2023
CUT04139,CLG0414,JEE Main,OBC-NCL,Electrical Engineering,1200000,2024
CUT04140,CLG0414,JEE Main,OBC-NCL,Electrical Engineering,1200000,2025
CUT04141,CLG0415,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,19695,2021
CUT04142,CLG0415,CUET-UG,General,B.Sc. (Hons.) Physics,4952,2022
CUT04143,CLG0415,CUET-UG,General,B.Sc. (Hons.) Physics,5084,2023
CUT04144,CLG0415,CUET-UG,EWS,B.Sc. (Hons.) Physics,29635,2024
CUT04145,CLG0415,CUET-UG,SC,B.Sc. (Hons.) Physics,69505,2025
CUT04146,CLG0415,CUET-UG,SC,B.Tech,68417,2021
CUT04147,CLG0415,CUET-UG,EWS,B.Tech,24849,2022
CUT04148,CLG0415,CUET-UG,General,B.Tech,3982,2023
CUT04149,CLG0415,CUET-UG,OBC-NCL,B.Tech,23795,2024
CUT04150,CLG0415,CUET-UG,General,B.Tech,3901,2025
CUT04151,CLG0416,CUET-UG,General,BA LLB,83312,2021
CUT04152,CLG0416,CUET-UG,General,BA LLB,74715,2022
CUT04153,CLG0416,CUET-UG,ST,BA LLB,1000000,2023
CUT04154,CLG0416,CUET-UG,General,BA LLB,97327,2024
CUT04155,CLG0416,CUET-UG,General,BA LLB,81491,2025
CUT04156,CLG0416,CUET-UG,OBC-NCL,B.A. (Hons.) English,372686,2021
CUT04157,CLG0416,CUET-UG,General,B.A. (Hons.) English,92655,2022
CUT04158,CLG0416,CUET-UG,OBC-NCL,B.A. (Hons.) English,425196,2023
CUT04159,CLG0416,CUET-UG,General,B.A. (Hons.) English,91029,2024
CUT04160,CLG0416,CUET-UG,OBC-NCL,B.A. (Hons.) English,420005,2025
CUT04161,CLG0417,CUET-UG,General,B.Tech,90129,2021
CUT04162,CLG0417,CUET-UG,ST,B.Tech,1000000,2022
CUT04163,CLG0417,CUET-UG,General,B.Tech,89482,2023
CUT04164,CLG0417,CUET-UG,ST,B.Tech,1000000,2024
CUT04165,CLG0417,CUET-UG,OBC-NCL,B.Tech,330581,2025
CUT04166,CLG0417,CUET-UG,General,B.A. (Hons.) English,104474,2021
CUT04167,CLG0417,CUET-UG,General,B.A. (Hons.) English,105124,2022
CUT04168,CLG0417,CUET-UG,ST,B.A. (Hons.) English,1000000,2023
CUT04169,CLG0417,CUET-UG,SC,B.A. (Hons.) English,1000000,2024
CUT04170,CLG0417,CUET-UG,EWS,B.A. (Hons.) English,505722,2025
CUT04171,CLG0418,CUET-UG,General,B.A. (Hons.) Economics,90574,2021
CUT04172,CLG0418,CUET-UG,General,B.A. (Hons.) Economics,84983,2022
CUT04173,CLG0418,CUET-UG,General,B.A. (Hons.) Economics,89375,2023
CUT04174,CLG0418,CUET-UG,General,B.A. (Hons.) Economics,90908,2024
CUT04175,CLG0418,CUET-UG,General,B.A. (Hons.) Economics,92909,2025
CUT04176,CLG0418,CUET-UG,General,B.Sc. (Hons.) Physics,98759,2021
CUT04177,CLG0418,CUET-UG,ST,B.Sc. (Hons.) Physics,1000000,2022
CUT04178,CLG0418,CUET-UG,SC,B.Sc. (Hons.) Physics,1000000,2023
CUT04179,CLG0418,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,454841,2024
CUT04180,CLG0418,CUET-UG,OBC-NCL,B.Sc. (Hons.) Physics,395643,2025
CUT04181,CLG0419,JEE Main,OBC-NCL,Civil Engineering,1200000,2021
CUT04182,CLG0419,JEE Main,General,Civil Engineering,1200000,2022
CUT04183,CLG0419,JEE Main,OBC-NCL,Civil Engineering,1200000,2023
CUT04184,CLG0419,JEE Main,General,Civil Engineering,1200000,2024
CUT04185,CLG0419,JEE Main,OBC-NCL,Civil Engineering,1200000,2025
CUT04186,CLG0419,JEE Main,OBC-NCL,Mechanical Engineering,1200000,2021
CUT04187,CLG0419,JEE Main,EWS,Mechanical Engineering,1200000,2022
CUT04188,CLG0419,JEE Main,SC,Mechanical Engineering,1200000,2023
CUT04189,CLG0419,JEE Main,General,Mechanical Engineering,1200000,2024
CUT04190,CLG0419,JEE Main,General,Mechanical Engineering,1200000,2025
CUT04191,CLG0420,JEE Main,ST,Chemical Engineering,1200000,2021
CUT04192,CLG0420,JEE Main,OBC-NCL,Chemical Engineering,1200000,2022
CUT04193,CLG0420,JEE Main,ST,Chemical Engineering,1200000,2023
CUT04194,CLG0420,JEE Main,OBC-NCL,Chemical Engineering,1200000,2024
CUT04195,CLG0420,JEE Main,General,Chemical Engineering,1200000,2025
CUT04196,CLG0420,JEE Main,ST,Electrical Engineering,1200000,2021
CUT04197,CLG0420,JEE Main,ST,Electrical Engineering,1200000,2022
CUT04198,CLG0420,JEE Main,General,Electrical Engineering,1200000,2023
CUT04199,CLG0420,JEE Main,ST,Electrical Engineering,1200000,2024
CUT04200,CLG0420,JEE Main,General,Electrical Engineering,1200000,2025
CUT04201,CLG0421,CUET-UG,OBC-NCL,B.A. (Hons.) English,392403,2021
CUT04202,CLG0421,CUET-UG,OBC-NCL,B.A. (Hons.) English,352652,2022
CUT04203,CLG0421,CUET-UG,ST,B.A. (Hons.) English,1000000,2023
CUT04204,CLG0421,CUET-UG,OBC-NCL,B.A. (Hons.) English,350737,2024
CUT04205,CLG0421,CUET-UG,EWS,B.A. (Hons.) English,394143,2025
CUT04206,CLG0421,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,382267,2021
CUT04207,CLG0421,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,440239,2022
CUT04208,CLG0421,CUET-UG,General,B.A. (Hons.) Economics,86312,2023
CUT04209,CLG0421,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,392102,2024
CUT04210,CLG0421,CUET-UG,SC,B.A. (Hons.) Economics,1000000,2025
CUT04211,CLG0422,JEE Main,OBC-NCL,Biotechnology,1200000,2021
CUT04212,CLG0422,JEE Main,General,Biotechnology,1200000,2022
CUT04213,CLG0422,JEE Main,OBC-NCL,Biotechnology,1200000,2023
CUT04214,CLG0422,JEE Main,OBC-NCL,Biotechnology,1200000,2024
CUT04215,CLG0422,JEE Main,General,Biotechnology,1200000,2025
CUT04216,CLG0422,JEE Main,EWS,Electrical Engineering,1200000,2021
CUT04217,CLG0422,JEE Main,EWS,Electrical Engineering,1200000,2022
CUT04218,CLG0422,JEE Main,General,Electrical Engineering,1200000,2023
CUT04219,CLG0422,JEE Main,SC,Electrical Engineering,1200000,2024
CUT04220,CLG0422,JEE Main,OBC-NCL,Electrical Engineering,1200000,2025
CUT04221,CLG0423,CUET-UG,ST,B.A. (Hons.) English,1000000,2021
CUT04222,CLG0423,CUET-UG,General,B.A. (Hons.) English,86375,2022
CUT04223,CLG0423,CUET-UG,EWS,B.A. (Hons.) English,570513,2023
CUT04224,CLG0423,CUET-UG,General,B.A. (Hons.) English,93481,2024
CUT04225,CLG0423,CUET-UG,General,B.A. (Hons.) English,87078,2025
CUT04226,CLG0423,CUET-UG,EWS,B.A. (Hons.) Economics,557926,2021
CUT04227,CLG0423,CUET-UG,General,B.A. (Hons.) Economics,92755,2022
CUT04228,CLG0423,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2023
CUT04229,CLG0423,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2024
CUT04230,CLG0423,CUET-UG,General,B.A. (Hons.) Economics,83617,2025
CUT04231,CLG0424,CUET-UG,ST,B.A. (Hons.) Economics,1000000,2021
CUT04232,CLG0424,CUET-UG,General,B.A. (Hons.) Economics,81514,2022
CUT04233,CLG0424,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,374339,2023
CUT04234,CLG0424,CUET-UG,SC,B.A. (Hons.) Economics,1000000,2024
CUT04235,CLG0424,CUET-UG,General,B.A. (Hons.) Economics,95904,2025
CUT04236,CLG0424,CUET-UG,SC,B.A. (Hons.) English,1000000,2021
CUT04237,CLG0424,CUET-UG,SC,B.A. (Hons.) English,1000000,2022
CUT04238,CLG0424,CUET-UG,OBC-NCL,B.A. (Hons.) English,323485,2023
CUT04239,CLG0424,CUET-UG,ST,B.A. (Hons.) English,1000000,2024
CUT04240,CLG0424,CUET-UG,OBC-NCL,B.A. (Hons.) English,368393,2025
CUT04241,CLG0425,CUET-UG,General,B.Sc. (Hons.) Physics,105631,2021
CUT04242,CLG0425,CUET-UG,ST,B.Sc. (Hons.) Physics,1000000,2022
CUT04243,CLG0425,CUET-UG,General,B.Sc. (Hons.) Physics,93229,2023
CUT04244,CLG0425,CUET-UG,General,B.Sc. (Hons.) Physics,107541,2024
CUT04245,CLG0425,CUET-UG,General,B.Sc. (Hons.) Physics,100894,2025
CUT04246,CLG0425,CUET-UG,OBC-NCL,BA LLB,445291,2021
CUT04247,CLG0425,CUET-UG,EWS,BA LLB,482815,2022
CUT04248,CLG0425,CUET-UG,ST,BA LLB,1000000,2023
CUT04249,CLG0425,CUET-UG,OBC-NCL,BA LLB,419390,2024
CUT04250,CLG0425,CUET-UG,OBC-NCL,BA LLB,433866,2025
CUT04251,CLG0426,CUET-UG,SC,B.A. (Hons.) Economics,1000000,2021
CUT04252,CLG0426,CUET-UG,General,B.A. (Hons.) Economics,96588,2022
CUT04253,CLG0426,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,482782,2023
CUT04254,CLG0426,CUET-UG,OBC-NCL,B.A. (Hons.) Economics,409829,2024
CUT04255,CLG0426,CUET-UG,SC,B.A. (Hons.) Economics,1000000,2025
CUT04256,CLG0426,CUET-UG,General,B.Tech,92284,2021
CUT04257,CLG0426,CUET-UG,SC,B.Tech,1000000,2022
CUT04258,CLG0426,CUET-UG,ST,B.Tech,1000000,2023
CUT04259,CLG0426,CUET-UG,General,B.Tech,85709,2024
CUT04260,CLG0426,CUET-UG,SC,B.Tech,1000000,2025
CUT04261,CLG0427,CUET-UG,SC,B.Tech,1000000,2021
CUT04262,CLG0427,CUET-UG,OBC-NCL,B.Tech,394458,2022
CUT04263,CLG0427,CUET-UG,ST,B.Tech,1000000,2023
CUT04264,CLG0427,CUET-UG,OBC-NCL,B.Tech,440381,2024
CUT04265,CLG0427,CUET-UG,OBC-NCL,B.Tech,488364,2025
CUT04266,CLG0427,CUET-UG,OBC-NCL,B.A. (Hons.) English,489176,2021
CUT04267,CLG0427,CUET-UG,General,B.A. (Hons.) English,99189,2022
CUT04268,CLG0427,CUET-UG,General,B.A. (Hons.) English,109572,2023
CUT04269,CLG0427,CUET-UG,ST,B.A. (Hons.) English,1000000,2024
CUT04270,CLG0427,CUET-UG,ST,B.A. (Hons.) English,1000000,2025
CUT04271,CLG0428,NEET-UG,General,MBBS,126174,2021
CUT04272,CLG0428,NEET-UG,EWS,MBBS,545612,2022
CUT04273,CLG0428,NEET-UG,OBC-NCL,MBBS,500555,2023
CUT04274,CLG0428,NEET-UG,General,MBBS,108318,2024
CUT04275,CLG0428,NEET-UG,OBC-NCL,MBBS,436564,2025
CUT04276,CLG0428,NEET-UG,SC,MBBS,1200000,2021
CUT04277,CLG0428,NEET-UG,OBC-NCL,MBBS,473921,2022
CUT04278,CLG0428,NEET-UG,General,MBBS,112328,2023
CUT04279,CLG0428,NEET-UG,SC,MBBS,1200000,2024
CUT04280,CLG0428,NEET-UG,General,MBBS,103421,2025
CUT04281,CLG0429,NEET-UG,General,MBBS,117061,2021
CUT04282,CLG0429,NEET-UG,SC,MBBS,1200000,2022
CUT04283,CLG0429,NEET-UG,OBC-NCL,MBBS,530034,2023
CUT04284,CLG0429,NEET-UG,SC,MBBS,1200000,2024
CUT04285,CLG0429,NEET-UG,General,MBBS,105796,2025
CUT04286,CLG0429,NEET-UG,EWS,MBBS,616585,2021
CUT04287,CLG0429,NEET-UG,SC,MBBS,1200000,2022
CUT04288,CLG0429,NEET-UG,General,MBBS,112815,2023
CUT04289,CLG0429,NEET-UG,General,MBBS,105488,2024
CUT04290,CLG0429,NEET-UG,EWS,MBBS,564174,2025
CUT04291,CLG0430,NEET-UG,SC,MBBS,1200000,2021
CUT04292,CLG0430,NEET-UG,General,MBBS,111975,2022
CUT04293,CLG0430,NEET-UG,SC,MBBS,1200000,2023
CUT04294,CLG0430,NEET-UG,OBC-NCL,MBBS,464359,2024
CUT04295,CLG0430,NEET-UG,SC,MBBS,1200000,2025
CUT04296,CLG0430,NEET-UG,EWS,MBBS,740363,2021
CUT04297,CLG0430,NEET-UG,ST,MBBS,1200000,2022
CUT04298,CLG0430,NEET-UG,OBC-NCL,MBBS,466263,2023
CUT04299,CLG0430,NEET-UG,General,MBBS,109328,2024
CUT04300,CLG0430,NEET-UG,General,MBBS,127477,2025
CUT04301,CLG0431,NEET-UG,General,MBBS,131163,2021
CUT04302,CLG0431,NEET-UG,General,MBBS,121937,2022
CUT04303,CLG0431,NEET-UG,EWS,MBBS,682296,2023
CUT04304,CLG0431,NEET-UG,SC,MBBS,1200000,2024
CUT04305,CLG0431,NEET-UG,OBC-NCL,MBBS,452377,2025
CUT04306,CLG0431,NEET-UG,SC,MBBS,1200000,2021
CUT04307,CLG0431,NEET-UG,ST,MBBS,1200000,2022
CUT04308,CLG0431,NEET-UG,ST,MBBS,1200000,2023
CUT04309,CLG0431,NEET-UG,General,MBBS,113601,2024
CUT04310,CLG0431,NEET-UG,General,MBBS,120089,2025
CUT04311,CLG0432,NEET-UG,OBC-NCL,MBBS,581522,2021
CUT04312,CLG0432,NEET-UG,EWS,MBBS,661521,2022
CUT04313,CLG0432,NEET-UG,SC,MBBS,1200000,2023
CUT04314,CLG0432,NEET-UG,General,MBBS,110024,2024
CUT04315,CLG0432,NEET-UG,General,MBBS,107695,2025
CUT04316,CLG0432,NEET-UG,General,MBBS,117512,2021
CUT04317,CLG0432,NEET-UG,SC,MBBS,1200000,2022
CUT04318,CLG0432,NEET-UG,General,MBBS,132084,2023
CUT04319,CLG0432,NEET-UG,EWS,MBBS,666137,2024
CUT04320,CLG0432,NEET-UG,ST,MBBS,1200000,2025
CUT04321,CLG0433,NEET-UG,ST,MBBS,1200000,2021
CUT04322,CLG0433,NEET-UG,EWS,MBBS,608640,2022
CUT04323,CLG0433,NEET-UG,General,MBBS,110842,2023
CUT04324,CLG0433,NEET-UG,OBC-NCL,MBBS,602202,2024
CUT04325,CLG0433,NEET-UG,General,MBBS,123885,2025
CUT04326,CLG0433,NEET-UG,General,MBBS,133250,2021
CUT04327,CLG0433,NEET-UG,OBC-NCL,MBBS,519571,2022
CUT04328,CLG0433,NEET-UG,General,MBBS,119338,2023
CUT04329,CLG0433,NEET-UG,OBC-NCL,MBBS,529526,2024
CUT04330,CLG0433,NEET-UG,General,MBBS,120836,2025
CUT04331,CLG0434,NEET-UG,General,MBBS,133642,2021
CUT04332,CLG0434,NEET-UG,OBC-NCL,MBBS,571377,2022
CUT04333,CLG0434,NEET-UG,General,MBBS,111697,2023
CUT04334,CLG0434,NEET-UG,SC,MBBS,1200000,2024
CUT04335,CLG0434,NEET-UG,OBC-NCL,MBBS,575519,2025
CUT04336,CLG0434,NEET-UG,General,MBBS,131314,2021
CUT04337,CLG0434,NEET-UG,SC,MBBS,1200000,2022
CUT04338,CLG0434,NEET-UG,EWS,MBBS,636360,2023
CUT04339,CLG0434,NEET-UG,SC,MBBS,1200000,2024
CUT04340,CLG0434,NEET-UG,OBC-NCL,MBBS,542468,2025
CUT04341,CLG0435,NEET-UG,OBC-NCL,MBBS,629129,2021
CUT04342,CLG0435,NEET-UG,OBC-NCL,MBBS,652105,2022
CUT04343,CLG0435,NEET-UG,General,MBBS,121297,2023
CUT04344,CLG0435,NEET-UG,SC,MBBS,1200000,2024
CUT04345,CLG0435,NEET-UG,SC,MBBS,1200000,2025
CUT04346,CLG0435,NEET-UG,SC,MBBS,1200000,2021
CUT04347,CLG0435,NEET-UG,OBC-NCL,MBBS,607629,2022
CUT04348,CLG0435,NEET-UG,EWS,MBBS,673392,2023
CUT04349,CLG0435,NEET-UG,EWS,MBBS,746795,2024
CUT04350,CLG0435,NEET-UG,OBC-NCL,MBBS,554595,2025
CUT04351,CLG0436,NEET-UG,General,MBBS,143982,2021
CUT04352,CLG0436,NEET-UG,General,MBBS,138885,2022
CUT04353,CLG0436,NEET-UG,OBC-NCL,MBBS,585740,2023
CUT04354,CLG0436,NEET-UG,General,MBBS,133231,2024
CUT04355,CLG0436,NEET-UG,OBC-NCL,MBBS,566248,2025
CUT04356,CLG0436,NEET-UG,OBC-NCL,MBBS,588753,2021
CUT04357,CLG0436,NEET-UG,General,MBBS,140683,2022
CUT04358,CLG0436,NEET-UG,General,MBBS,151154,2023
CUT04359,CLG0436,NEET-UG,EWS,MBBS,738282,2024
CUT04360,CLG0436,NEET-UG,General,MBBS,124126,2025
CUT04361,CLG0437,NEET-UG,SC,MBBS,1200000,2021
CUT04362,CLG0437,NEET-UG,General,MBBS,144465,2022
CUT04363,CLG0437,NEET-UG,OBC-NCL,MBBS,585028,2023
CUT04364,CLG0437,NEET-UG,SC,MBBS,1200000,2024
CUT04365,CLG0437,NEET-UG,SC,MBBS,1200000,2025
CUT04366,CLG0437,NEET-UG,OBC-NCL,MBBS,550468,2021
CUT04367,CLG0437,NEET-UG,ST,MBBS,1200000,2022
CUT04368,CLG0437,NEET-UG,OBC-NCL,MBBS,650800,2023
CUT04369,CLG0437,NEET-UG,OBC-NCL,MBBS,604824,2024
CUT04370,CLG0437,NEET-UG,General,MBBS,138730,2025
CUT04371,CLG0438,NEET-UG,EWS,MBBS,688878,2021
CUT04372,CLG0438,NEET-UG,General,MBBS,138433,2022
CUT04373,CLG0438,NEET-UG,General,MBBS,123589,2023
CUT04374,CLG0438,NEET-UG,OBC-NCL,MBBS,604912,2024
CUT04375,CLG0438,NEET-UG,OBC-NCL,MBBS,644623,2025
CUT04376,CLG0438,NEET-UG,ST,MBBS,1200000,2021
CUT04377,CLG0438,NEET-UG,General,MBBS,136278,2022
CUT04378,CLG0438,NEET-UG,EWS,MBBS,726205,2023
CUT04379,CLG0438,NEET-UG,SC,MBBS,1200000,2024
CUT04380,CLG0438,NEET-UG,General,MBBS,149074,2025
CUT04381,CLG0439,NEET-UG,ST,MBBS,1200000,2021
CUT04382,CLG0439,NEET-UG,SC,MBBS,1200000,2022
CUT04383,CLG0439,NEET-UG,SC,MBBS,1200000,2023
CUT04384,CLG0439,NEET-UG,SC,MBBS,1200000,2024
CUT04385,CLG0439,NEET-UG,OBC-NCL,MBBS,641830,2025
CUT04386,CLG0439,NEET-UG,General,MBBS,136770,2021
CUT04387,CLG0439,NEET-UG,OBC-NCL,MBBS,633685,2022
CUT04388,CLG0439,NEET-UG,ST,MBBS,1200000,2023
CUT04389,CLG0439,NEET-UG,General,MBBS,128687,2024
CUT04390,CLG0439,NEET-UG,EWS,MBBS,788135,2025
CUT04391,CLG0440,NEET-UG,EWS,MBBS,821668,2021
CUT04392,CLG0440,NEET-UG,General,MBBS,161435,2022
CUT04393,CLG0440,NEET-UG,General,MBBS,164797,2023
CUT04394,CLG0440,NEET-UG,ST,MBBS,1200000,2024
CUT04395,CLG0440,NEET-UG,SC,MBBS,1200000,2025
CUT04396,CLG0440,NEET-UG,General,MBBS,156851,2021
CUT04397,CLG0440,NEET-UG,EWS,MBBS,804475,2022
CUT04398,CLG0440,NEET-UG,General,MBBS,148695,2023
CUT04399,CLG0440,NEET-UG,General,MBBS,165111,2024
CUT04400,CLG0440,NEET-UG,General,MBBS,145365,2025
CUT04401,CLG0441,NEET-UG,OBC-NCL,MBBS,667047,2021
CUT04402,CLG0441,NEET-UG,EWS,MBBS,850014,2022
CUT04403,CLG0441,NEET-UG,OBC-NCL,MBBS,695182,2023
CUT04404,CLG0441,NEET-UG,General,MBBS,130179,2024
CUT04405,CLG0441,NEET-UG,OBC-NCL,MBBS,763071,2025
CUT04406,CLG0441,NEET-UG,EWS,MBBS,741285,2021
CUT04407,CLG0441,NEET-UG,General,MBBS,169584,2022
CUT04408,CLG0441,NEET-UG,SC,MBBS,1200000,2023
CUT04409,CLG0441,NEET-UG,General,MBBS,148317,2024
CUT04410,CLG0441,NEET-UG,General,MBBS,172144,2025
CUT04411,CLG0442,NEET-UG,OBC-NCL,MBBS,736400,2021
CUT04412,CLG0442,NEET-UG,EWS,MBBS,910965,2022
CUT04413,CLG0442,NEET-UG,ST,MBBS,1200000,2023
CUT04414,CLG0442,NEET-UG,EWS,MBBS,784642,2024
CUT04415,CLG0442,NEET-UG,SC,MBBS,1200000,2025
CUT04416,CLG0442,NEET-UG,OBC-NCL,MBBS,679448,2021
CUT04417,CLG0442,NEET-UG,ST,MBBS,1200000,2022
CUT04418,CLG0442,NEET-UG,OBC-NCL,MBBS,703264,2023
CUT04419,CLG0442,NEET-UG,EWS,MBBS,832772,2024
CUT04420,CLG0442,NEET-UG,OBC-NCL,MBBS,757633,2025
CUT04421,CLG0443,NEET-UG,OBC-NCL,MBBS,700172,2021
CUT04422,CLG0443,NEET-UG,EWS,MBBS,926658,2022
CUT04423,CLG0443,NEET-UG,General,MBBS,133812,2023
CUT04424,CLG0443,NEET-UG,ST,MBBS,1200000,2024
CUT04425,CLG0443,NEET-UG,OBC-NCL,MBBS,636693,2025
CUT04426,CLG0443,NEET-UG,SC,MBBS,1200000,2021
CUT04427,CLG0443,NEET-UG,General,MBBS,162717,2022
CUT04428,CLG0443,NEET-UG,ST,MBBS,1200000,2023
CUT04429,CLG0443,NEET-UG,EWS,MBBS,793281,2024
CUT04430,CLG0443,NEET-UG,General,MBBS,142922,2025
CUT04431,CLG0444,NEET-UG,General,MBBS,134661,2021
CUT04432,CLG0444,NEET-UG,General,MBBS,173923,2022
CUT04433,CLG0444,NEET-UG,OBC-NCL,MBBS,783728,2023
CUT04434,CLG0444,NEET-UG,EWS,MBBS,864396,2024
CUT04435,CLG0444,NEET-UG,General,MBBS,163732,2025
CUT04436,CLG0444,NEET-UG,SC,MBBS,1200000,2021
CUT04437,CLG0444,NEET-UG,General,MBBS,175742,2022
CUT04438,CLG0444,NEET-UG,General,MBBS,155877,2023
CUT04439,CLG0444,NEET-UG,General,MBBS,160835,2024
CUT04440,CLG0444,NEET-UG,General,MBBS,164395,2025
CUT04441,CLG0445,CLAT,General,BBA LLB (Hons.),77354,2021
CUT04442,CLG0445,CLAT,General,BBA LLB (Hons.),80000,2022
CUT04443,CLG0445,CLAT,EWS,BBA LLB (Hons.),80000,2023
CUT04444,CLG0445,CLAT,General,BBA LLB (Hons.),80000,2024
CUT04445,CLG0445,CLAT,ST,BBA LLB (Hons.),80000,2025
CUT04446,CLG0445,CLAT,OBC-NCL,LLM,80000,2021
CUT04447,CLG0445,CLAT,ST,LLM,80000,2022
CUT04448,CLG0445,CLAT,SC,LLM,80000,2023
CUT04449,CLG0445,CLAT,OBC-NCL,LLM,80000,2024
CUT04450,CLG0445,CLAT,OBC-NCL,LLM,80000,2025
CUT04451,CLG0446,CLAT,SC,BBA LLB (Hons.),80000,2021
CUT04452,CLG0446,CLAT,General,BBA LLB (Hons.),80000,2022
CUT04453,CLG0446,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2023
CUT04454,CLG0446,CLAT,EWS,BBA LLB (Hons.),80000,2024
CUT04455,CLG0446,CLAT,ST,BBA LLB (Hons.),80000,2025
CUT04456,CLG0446,CLAT,General,LLM,80000,2021
CUT04457,CLG0446,CLAT,OBC-NCL,LLM,80000,2022
CUT04458,CLG0446,CLAT,OBC-NCL,LLM,80000,2023
CUT04459,CLG0446,CLAT,OBC-NCL,LLM,80000,2024
CUT04460,CLG0446,CLAT,General,LLM,80000,2025
CUT04461,CLG0447,CLAT,EWS,BA LLB (Hons.),80000,2021
CUT04462,CLG0447,CLAT,General,BA LLB (Hons.),80000,2022
CUT04463,CLG0447,CLAT,OBC-NCL,BA LLB (Hons.),80000,2023
CUT04464,CLG0447,CLAT,OBC-NCL,BA LLB (Hons.),80000,2024
CUT04465,CLG0447,CLAT,OBC-NCL,BA LLB (Hons.),80000,2025
CUT04466,CLG0447,CLAT,EWS,LLM,80000,2021
CUT04467,CLG0447,CLAT,EWS,LLM,80000,2022
CUT04468,CLG0447,CLAT,SC,LLM,80000,2023
CUT04469,CLG0447,CLAT,OBC-NCL,LLM,80000,2024
CUT04470,CLG0447,CLAT,OBC-NCL,LLM,80000,2025
CUT04471,CLG0448,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2021
CUT04472,CLG0448,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2022
CUT04473,CLG0448,CLAT,ST,BBA LLB (Hons.),80000,2023
CUT04474,CLG0448,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2024
CUT04475,CLG0448,CLAT,OBC-NCL,BBA LLB (Hons.),80000,2025
CUT04476,CLG0448,CLAT,EWS,LLM,80000,2021
CUT04477,CLG0448,CLAT,SC,LLM,80000,2022
CUT04478,CLG0448,CLAT,General,LLM,80000,2023
CUT04479,CLG0448,CLAT,General,LLM,80000,2024
CUT04480,CLG0448,CLAT,OBC-NCL,LLM,80000,2025
CUT04481,CLG0449,CLAT,OBC-NCL,BA LLB (Hons.),80000,2021
CUT04482,CLG0449,CLAT,ST,BA LLB (Hons.),80000,2022
CUT04483,CLG0449,CLAT,OBC-NCL,BA LLB (Hons.),80000,2023
CUT04484,CLG0449,CLAT,ST,BA LLB (Hons.),80000,2024
CUT04485,CLG0449,CLAT,General,BA LLB (Hons.),80000,2025
CUT04486,CLG0449,CLAT,OBC-NCL,LLM,80000,2021
CUT04487,CLG0449,CLAT,OBC-NCL,LLM,80000,2022
